timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,outage,duration_min
2024-08-02 11:00:00,2.799,18.74,57.7,4.64,0.516,0,0.0
2024-08-02 12:00:00,2.321,19.32,57.8,3.04,0.016,0,0.0
2024-08-02 13:00:00,1.852,22.29,48.8,6.05,0.123,0,0.0
2024-08-02 14:00:00,1.989,21.14,54.8,2.84,0.008,0,0.0
2024-08-02 15:00:00,1.64,24.45,46.8,4.57,0.015,0,0.0
2024-08-02 16:00:00,2.277,25.62,40.8,4.27,0.012,0,0.0
2024-08-02 17:00:00,2.811,22.88,49.7,2.82,0.195,0,0.0
2024-08-02 18:00:00,3.447,25.56,51.9,2.18,0.18,0,0.0
2024-08-02 19:00:00,3.868,25.46,58.2,0.9,0.019,0,0.0
2024-08-02 20:00:00,3.597,23.09,55.3,4.33,0.091,0,0.0
2024-08-02 21:00:00,3.324,24.42,55.5,5.3,0.084,0,0.0
2024-08-02 22:00:00,2.154,26.24,49.9,1.12,0.106,0,0.0
2024-08-02 23:00:00,1.539,26.85,52.3,2.94,0.307,1,145.7
2024-08-03 00:00:00,1.266,24.9,50.4,2.5,0.358,0,0.0
2024-08-03 01:00:00,0.956,23.36,48.9,4.33,0.124,0,0.0
2024-08-03 02:00:00,1.362,21.98,52.0,3.01,0.466,0,0.0
2024-08-03 03:00:00,1.616,22.65,55.4,5.48,0.162,0,0.0
2024-08-03 04:00:00,2.161,22.15,52.1,2.92,0.222,0,0.0
2024-08-03 05:00:00,2.814,18.58,53.4,1.65,0.047,0,0.0
2024-08-03 06:00:00,3.31,16.54,58.5,2.8,0.08,0,0.0
2024-08-03 07:00:00,3.954,16.04,52.5,2.96,0.39,0,0.0
2024-08-03 08:00:00,4.093,19.32,48.3,4.29,1.132,0,0.0
2024-08-03 09:00:00,3.808,18.09,57.8,2.94,0.366,0,0.0
2024-08-03 10:00:00,3.433,18.72,56.3,4.16,0.017,0,0.0
2024-08-03 11:00:00,2.478,17.38,56.6,2.31,0.046,0,0.0
2024-08-03 12:00:00,1.985,19.25,58.1,3.06,0.177,0,0.0
2024-08-03 13:00:00,1.492,20.67,57.3,2.32,0.396,0,0.0
2024-08-03 14:00:00,1.568,22.21,55.1,2.23,0.054,0,0.0
2024-08-03 15:00:00,1.876,22.64,67.0,5.41,0.417,0,0.0
2024-08-03 16:00:00,1.842,22.96,48.6,2.43,0.243,0,0.0
2024-08-03 17:00:00,2.45,24.04,52.1,2.98,0.447,0,0.0
2024-08-03 18:00:00,3.396,26.67,59.8,5.07,0.245,0,0.0
2024-08-03 19:00:00,3.71,26.11,55.7,4.63,0.277,0,0.0
2024-08-03 20:00:00,3.447,26.61,58.8,5.96,0.086,0,0.0
2024-08-03 21:00:00,2.657,24.96,55.8,4.22,0.382,0,0.0
2024-08-03 22:00:00,1.989,22.51,61.9,2.6,0.557,1,136.0
2024-08-03 23:00:00,1.601,24.31,50.0,6.59,0.615,1,40.4
2024-08-04 00:00:00,1.439,23.13,61.7,4.37,0.009,0,0.0
2024-08-04 01:00:00,1.032,23.38,60.9,3.27,0.294,0,0.0
2024-08-04 02:00:00,1.379,25.29,48.9,3.59,1.368,0,0.0
2024-08-04 03:00:00,1.704,21.66,58.2,3.77,0.265,0,0.0
2024-08-04 04:00:00,1.962,22.74,54.8,3.14,0.056,0,0.0
2024-08-04 05:00:00,2.985,19.74,52.0,1.44,0.63,0,0.0
2024-08-04 06:00:00,3.349,17.91,45.6,5.94,0.092,0,0.0
2024-08-04 07:00:00,4.029,18.48,49.9,3.47,0.014,0,0.0
2024-08-04 08:00:00,4.349,19.78,58.5,3.78,0.169,0,0.0
2024-08-04 09:00:00,3.946,19.97,59.1,6.62,0.032,0,0.0
2024-08-04 10:00:00,3.167,17.96,53.9,2.48,0.037,0,0.0
2024-08-04 11:00:00,2.662,19.42,59.1,4.48,0.187,0,0.0
2024-08-04 12:00:00,2.259,18.57,59.7,2.31,0.285,0,0.0
2024-08-04 13:00:00,1.649,21.79,55.8,3.98,0.707,0,0.0
2024-08-04 14:00:00,1.417,23.55,51.4,3.8,0.366,0,0.0
2024-08-04 15:00:00,1.802,23.08,57.2,4.69,0.555,0,0.0
2024-08-04 16:00:00,2.045,23.33,57.4,5.31,0.159,0,0.0
2024-08-04 17:00:00,2.71,25.19,58.4,2.63,0.115,0,0.0
2024-08-04 18:00:00,3.495,25.88,59.3,5.63,0.27,0,0.0
2024-08-04 19:00:00,3.881,25.94,48.2,5.73,0.357,0,0.0
2024-08-04 20:00:00,3.829,26.18,52.5,3.13,0.252,0,0.0
2024-08-04 21:00:00,2.906,25.69,45.5,3.49,0.092,0,0.0
2024-08-04 22:00:00,2.251,26.46,58.7,2.76,0.138,0,0.0
2024-08-04 23:00:00,1.528,25.56,53.9,3.04,0.178,0,0.0
2024-08-05 00:00:00,1.364,23.02,57.2,1.69,0.004,0,0.0
2024-08-05 01:00:00,1.569,22.02,47.6,4.67,0.636,0,0.0
2024-08-05 02:00:00,1.684,21.75,62.0,0.42,0.215,0,0.0
2024-08-05 03:00:00,1.744,21.7,49.0,2.45,0.417,0,0.0
2024-08-05 04:00:00,2.308,20.15,58.9,3.43,0.057,0,0.0
2024-08-05 05:00:00,3.02,18.53,55.6,5.45,0.244,0,0.0
2024-08-05 06:00:00,3.733,18.8,54.1,2.68,0.782,0,0.0
2024-08-05 07:00:00,4.345,17.81,53.6,4.14,0.072,1,30.4
2024-08-05 08:00:00,4.544,18.88,51.8,3.38,0.127,0,0.0
2024-08-05 09:00:00,4.193,18.47,61.5,4.92,0.147,0,0.0
2024-08-05 10:00:00,3.601,18.22,55.1,4.06,0.145,0,0.0
2024-08-05 11:00:00,2.781,19.4,48.7,4.75,0.275,0,0.0
2024-08-05 12:00:00,2.607,21.32,53.1,2.67,0.15,0,0.0
2024-08-05 13:00:00,1.936,20.4,55.6,1.98,0.336,0,0.0
2024-08-05 14:00:00,1.745,22.4,59.5,4.05,0.199,0,0.0
2024-08-05 15:00:00,1.759,22.96,52.0,2.77,0.051,0,0.0
2024-08-05 16:00:00,2.77,24.43,52.3,3.55,0.89,0,0.0
2024-08-05 17:00:00,2.86,24.17,55.1,3.98,0.082,0,0.0
2024-08-05 18:00:00,3.643,25.57,59.4,5.36,0.248,0,0.0
2024-08-05 19:00:00,4.063,26.97,48.2,4.68,0.019,0,0.0
2024-08-05 20:00:00,3.796,25.06,57.5,2.48,0.753,0,0.0
2024-08-05 21:00:00,3.16,24.53,52.7,1.78,0.789,1,101.7
2024-08-05 22:00:00,2.583,24.17,53.4,6.06,0.136,1,128.6
2024-08-05 23:00:00,1.914,23.66,65.0,1.13,0.039,0,0.0
2024-08-06 00:00:00,1.594,24.6,54.0,2.82,0.441,0,0.0
2024-08-06 01:00:00,1.756,21.63,58.8,4.47,0.091,0,0.0
2024-08-06 02:00:00,1.949,21.7,58.6,5.96,0.362,0,0.0
2024-08-06 03:00:00,2.451,21.58,49.1,3.22,0.74,0,0.0
2024-08-06 04:00:00,2.359,20.42,45.8,3.54,0.268,0,0.0
2024-08-06 05:00:00,3.375,18.79,59.1,2.19,0.592,0,0.0
2024-08-06 06:00:00,3.94,18.73,49.6,3.69,0.076,0,0.0
2024-08-06 07:00:00,4.63,18.24,46.7,1.77,0.724,0,0.0
2024-08-06 08:00:00,4.719,17.78,60.1,2.37,0.077,0,0.0
2024-08-06 09:00:00,4.378,17.93,49.9,4.65,0.077,0,0.0
2024-08-06 10:00:00,4.026,20.77,51.1,2.85,0.636,0,0.0
2024-08-06 11:00:00,3.294,19.98,64.9,4.88,0.243,0,0.0
2024-08-06 12:00:00,2.72,22.48,46.7,3.27,0.482,0,0.0
2024-08-06 13:00:00,2.166,20.47,48.7,1.45,0.487,0,0.0
2024-08-06 14:00:00,1.923,21.92,52.7,5.25,0.312,0,0.0
2024-08-06 15:00:00,1.899,21.7,53.8,1.53,0.063,0,0.0
2024-08-06 16:00:00,2.687,23.19,50.5,2.6,0.353,1,31.1
2024-08-06 17:00:00,3.319,26.73,49.2,3.2,0.02,0,0.0
2024-08-06 18:00:00,3.797,24.94,62.5,5.01,0.067,1,59.6
2024-08-06 19:00:00,4.154,27.78,56.3,2.71,0.309,0,0.0
2024-08-06 20:00:00,3.871,24.76,57.9,2.11,0.715,0,0.0
2024-08-06 21:00:00,3.028,24.81,54.3,3.74,0.443,0,0.0
2024-08-06 22:00:00,2.424,25.12,56.4,3.18,0.121,0,0.0
2024-08-06 23:00:00,1.903,24.76,59.7,2.8,0.521,0,0.0
2024-08-07 00:00:00,1.749,24.92,50.0,3.82,1.02,0,0.0
2024-08-07 01:00:00,1.741,23.49,56.3,1.69,0.121,0,0.0
2024-08-07 02:00:00,1.717,21.58,58.5,0.92,0.062,0,0.0
2024-08-07 03:00:00,2.502,20.83,62.7,6.71,0.066,1,218.6
2024-08-07 04:00:00,2.814,19.68,64.7,3.66,0.153,0,0.0
2024-08-07 05:00:00,3.136,18.26,55.3,3.76,0.016,0,0.0
2024-08-07 06:00:00,4.012,17.65,60.7,2.33,0.201,0,0.0
2024-08-07 07:00:00,4.624,19.16,41.6,4.85,0.395,0,0.0
2024-08-07 08:00:00,4.971,16.17,62.8,2.7,0.227,0,0.0
2024-08-07 09:00:00,4.439,19.75,51.4,0.68,1.052,0,0.0
2024-08-07 10:00:00,4.135,18.19,53.8,2.65,0.186,0,0.0
2024-08-07 11:00:00,3.171,18.4,57.2,3.08,0.004,0,0.0
2024-08-07 12:00:00,2.432,20.74,54.2,3.24,0.191,0,0.0
2024-08-07 13:00:00,2.335,22.45,56.0,3.2,0.797,1,41.5
2024-08-07 14:00:00,2.264,23.12,62.9,2.53,0.03,0,0.0
2024-08-07 15:00:00,2.579,23.54,53.1,2.39,0.076,1,199.9
2024-08-07 16:00:00,2.442,25.09,49.6,3.05,0.377,0,0.0
2024-08-07 17:00:00,3.418,23.11,64.1,1.03,0.104,0,0.0
2024-08-07 18:00:00,3.938,24.94,57.6,0.56,0.435,0,0.0
2024-08-07 19:00:00,4.41,24.95,64.6,3.65,0.163,1,135.5
2024-08-07 20:00:00,3.778,27.22,59.3,3.67,0.477,0,0.0
2024-08-07 21:00:00,3.119,25.48,48.4,4.82,0.241,0,0.0
2024-08-07 22:00:00,2.488,26.31,58.2,3.12,0.026,0,0.0
2024-08-07 23:00:00,2.143,25.36,50.1,1.71,0.146,0,0.0
2024-08-08 00:00:00,1.552,23.14,55.0,0.59,0.122,0,0.0
2024-08-08 01:00:00,1.789,22.45,54.6,2.16,0.498,0,0.0
2024-08-08 02:00:00,1.953,23.29,46.9,4.13,0.294,0,0.0
2024-08-08 03:00:00,2.126,20.19,50.9,5.66,0.451,0,0.0
2024-08-08 04:00:00,2.707,20.12,66.0,3.58,0.14,0,0.0
2024-08-08 05:00:00,3.153,18.39,56.2,1.68,0.353,0,0.0
2024-08-08 06:00:00,3.626,18.22,54.1,2.18,0.02,0,0.0
2024-08-08 07:00:00,4.604,18.09,64.1,2.23,0.011,0,0.0
2024-08-08 08:00:00,4.539,17.22,53.0,2.89,0.102,0,0.0
2024-08-08 09:00:00,4.536,17.18,54.5,5.18,0.446,0,0.0
2024-08-08 10:00:00,4.045,18.82,60.0,5.3,0.229,0,0.0
2024-08-08 11:00:00,3.16,18.33,53.0,3.24,0.158,0,0.0
2024-08-08 12:00:00,2.245,19.19,51.3,3.77,0.681,0,0.0
2024-08-08 13:00:00,1.926,20.03,43.7,2.3,0.206,0,0.0
2024-08-08 14:00:00,2.107,21.92,50.3,0.94,0.285,0,0.0
2024-08-08 15:00:00,2.003,23.98,50.3,6.18,1.277,0,0.0
2024-08-08 16:00:00,2.472,25.51,55.8,0.02,0.222,0,0.0
2024-08-08 17:00:00,3.265,24.1,51.9,0.75,0.459,0,0.0
2024-08-08 18:00:00,3.942,27.61,65.8,6.19,0.16,0,0.0
2024-08-08 19:00:00,4.172,24.86,49.7,3.52,0.011,0,0.0
2024-08-08 20:00:00,3.805,27.08,62.0,1.81,0.54,0,0.0
2024-08-08 21:00:00,3.1,25.14,56.1,4.52,0.867,0,0.0
2024-08-08 22:00:00,2.57,24.59,59.0,4.66,0.171,0,0.0
2024-08-08 23:00:00,2.052,24.08,58.7,1.5,0.21,0,0.0
2024-08-09 00:00:00,1.349,23.95,43.9,2.7,0.166,0,0.0
2024-08-09 01:00:00,1.592,23.62,54.9,4.81,1.733,0,0.0
2024-08-09 02:00:00,1.519,22.67,53.7,2.27,0.701,0,0.0
2024-08-09 03:00:00,1.648,20.02,49.3,3.92,0.013,0,0.0
2024-08-09 04:00:00,2.09,19.01,57.3,5.64,0.453,0,0.0
2024-08-09 05:00:00,2.683,18.25,63.6,0.09,0.276,0,0.0
2024-08-09 06:00:00,3.507,18.42,41.6,2.99,0.008,1,175.2
2024-08-09 07:00:00,4.324,17.93,52.3,3.89,0.176,0,0.0
2024-08-09 08:00:00,4.249,17.05,48.8,0.81,0.049,0,0.0
2024-08-09 09:00:00,4.167,18.41,55.4,2.71,0.619,0,0.0
2024-08-09 10:00:00,3.45,20.8,53.4,5.07,0.004,0,0.0
2024-08-09 11:00:00,2.792,18.67,52.0,2.44,0.619,1,52.6
2024-08-09 12:00:00,1.983,19.57,58.4,1.27,0.848,0,0.0
2024-08-09 13:00:00,1.771,21.52,63.2,5.2,0.023,1,64.4
2024-08-09 14:00:00,1.619,21.44,68.3,4.17,0.382,0,0.0
2024-08-09 15:00:00,1.849,23.7,51.3,3.4,0.239,0,0.0
2024-08-09 16:00:00,2.233,23.28,45.9,3.35,0.926,0,0.0
2024-08-09 17:00:00,2.711,26.66,57.8,5.04,0.48,0,0.0
2024-08-09 18:00:00,3.74,25.81,63.1,3.94,0.356,0,0.0
2024-08-09 19:00:00,3.902,25.24,59.1,4.47,0.779,0,0.0
2024-08-09 20:00:00,3.606,25.41,63.0,2.46,0.052,0,0.0
2024-08-09 21:00:00,2.885,25.35,53.9,0.62,0.141,0,0.0
2024-08-09 22:00:00,2.104,26.84,52.0,4.43,0.555,0,0.0
2024-08-09 23:00:00,1.741,23.56,55.6,5.15,0.032,0,0.0
2024-08-10 00:00:00,1.297,23.33,53.3,3.16,0.822,0,0.0
2024-08-10 01:00:00,1.005,22.47,58.3,4.83,0.41,0,0.0
2024-08-10 02:00:00,1.295,21.98,59.8,3.0,0.174,0,0.0
2024-08-10 03:00:00,1.575,20.69,60.2,3.36,0.124,0,0.0
2024-08-10 04:00:00,2.08,18.51,57.6,6.13,0.048,0,0.0
2024-08-10 05:00:00,2.847,18.77,56.2,3.06,0.03,1,24.6
2024-08-10 06:00:00,3.27,18.44,59.0,2.97,0.165,0,0.0
2024-08-10 07:00:00,3.902,17.51,45.2,0.7,0.556,0,0.0
2024-08-10 08:00:00,4.131,18.69,56.1,4.54,0.228,0,0.0
2024-08-10 09:00:00,3.857,19.06,55.3,2.44,0.18,1,78.9
2024-08-10 10:00:00,3.334,18.46,56.1,3.72,0.115,1,45.4
2024-08-10 11:00:00,2.784,19.4,54.6,3.03,0.051,0,0.0
2024-08-10 12:00:00,1.889,17.84,57.2,2.83,1.385,0,0.0
2024-08-10 13:00:00,1.705,20.54,52.1,3.32,0.008,0,0.0
2024-08-10 14:00:00,1.23,23.0,60.6,3.44,0.112,0,0.0
2024-08-10 15:00:00,1.521,22.61,57.4,5.26,0.44,0,0.0
2024-08-10 16:00:00,1.988,23.26,55.8,5.78,0.221,0,0.0
2024-08-10 17:00:00,2.98,27.11,51.5,4.48,0.113,1,339.2
2024-08-10 18:00:00,3.374,27.28,59.1,5.41,1.478,0,0.0
2024-08-10 19:00:00,3.378,26.33,56.0,4.78,0.29,0,0.0
2024-08-10 20:00:00,3.114,27.14,51.2,4.24,0.105,0,0.0
2024-08-10 21:00:00,2.729,23.64,54.7,5.68,0.565,0,0.0
2024-08-10 22:00:00,2.111,24.68,58.1,1.54,0.049,0,0.0
2024-08-10 23:00:00,1.602,24.36,57.8,2.47,0.187,1,217.0
2024-08-11 00:00:00,1.309,23.76,57.4,2.27,0.549,0,0.0
2024-08-11 01:00:00,1.499,22.55,55.5,3.05,1.234,0,0.0
2024-08-11 02:00:00,1.353,19.45,60.1,4.53,0.145,0,0.0
2024-08-11 03:00:00,1.806,21.35,61.2,1.83,0.045,0,0.0
2024-08-11 04:00:00,1.855,20.54,58.7,4.25,0.251,0,0.0
2024-08-11 05:00:00,2.59,20.77,52.1,2.62,0.865,0,0.0
2024-08-11 06:00:00,3.173,17.75,49.7,2.98,0.329,0,0.0
2024-08-11 07:00:00,3.994,17.27,52.3,3.8,0.277,0,0.0
2024-08-11 08:00:00,4.259,15.32,64.8,6.02,0.111,0,0.0
2024-08-11 09:00:00,4.052,17.84,56.4,2.43,0.28,0,0.0
2024-08-11 10:00:00,3.453,19.44,65.6,3.38,0.648,0,0.0
2024-08-11 11:00:00,2.587,18.56,54.4,1.88,0.141,0,0.0
2024-08-11 12:00:00,2.076,22.14,53.7,2.42,0.083,0,0.0
2024-08-11 13:00:00,1.475,20.71,54.6,1.87,0.197,0,0.0
2024-08-11 14:00:00,1.748,22.15,54.5,3.87,0.142,0,0.0
2024-08-11 15:00:00,1.618,21.67,51.1,4.14,0.19,0,0.0
2024-08-11 16:00:00,2.022,24.29,49.3,4.53,0.03,0,0.0
2024-08-11 17:00:00,3.025,22.85,57.5,2.37,0.123,0,0.0
2024-08-11 18:00:00,3.286,26.16,60.3,4.26,0.526,1,49.1
2024-08-11 19:00:00,3.597,26.59,67.2,3.67,0.153,0,0.0
2024-08-11 20:00:00,3.307,27.36,52.8,3.41,1.032,0,0.0
2024-08-11 21:00:00,2.772,24.84,53.2,1.64,0.37,0,0.0
2024-08-11 22:00:00,2.142,25.62,51.1,3.73,0.137,0,0.0
2024-08-11 23:00:00,1.715,25.39,60.6,3.78,0.087,0,0.0
2024-08-12 00:00:00,1.904,24.44,59.1,3.65,0.347,0,0.0
2024-08-12 01:00:00,1.222,22.17,50.6,4.1,0.108,0,0.0
2024-08-12 02:00:00,1.76,19.61,50.5,4.54,0.785,0,0.0
2024-08-12 03:00:00,1.822,21.31,59.8,1.85,0.037,0,0.0
2024-08-12 04:00:00,2.246,19.85,56.9,3.17,0.009,0,0.0
2024-08-12 05:00:00,2.867,18.6,58.8,4.27,0.075,0,0.0
2024-08-12 06:00:00,3.542,19.3,50.6,3.1,0.28,0,0.0
2024-08-12 07:00:00,4.522,18.09,45.6,4.94,0.54,0,0.0
2024-08-12 08:00:00,4.626,16.68,50.6,3.64,0.056,0,0.0
2024-08-12 09:00:00,4.273,16.2,58.4,0.57,0.264,0,0.0
2024-08-12 10:00:00,3.881,17.41,65.6,4.76,0.047,0,0.0
2024-08-12 11:00:00,2.734,21.56,52.9,3.32,0.248,0,0.0
2024-08-12 12:00:00,2.14,20.72,66.4,0.85,0.006,0,0.0
2024-08-12 13:00:00,1.607,21.15,59.1,3.12,0.245,0,0.0
2024-08-12 14:00:00,1.673,21.82,48.0,1.6,0.221,0,0.0
2024-08-12 15:00:00,1.922,22.79,56.1,4.63,0.013,0,0.0
2024-08-12 16:00:00,2.345,25.17,59.3,3.45,0.351,0,0.0
2024-08-12 17:00:00,3.043,24.34,42.9,2.11,0.255,0,0.0
2024-08-12 18:00:00,3.496,26.04,58.2,4.72,0.293,1,101.2
2024-08-12 19:00:00,4.121,25.52,60.9,4.19,0.226,0,0.0
2024-08-12 20:00:00,3.742,27.94,57.0,3.15,0.384,0,0.0
2024-08-12 21:00:00,3.126,26.61,54.7,1.63,0.223,0,0.0
2024-08-12 22:00:00,2.028,26.71,54.1,2.24,0.766,0,0.0
2024-08-12 23:00:00,1.885,24.24,53.8,2.21,0.862,1,57.9
2024-08-13 00:00:00,1.574,25.06,49.1,4.62,0.389,1,94.0
2024-08-13 01:00:00,1.734,22.72,51.6,0.98,0.728,0,0.0
2024-08-13 02:00:00,1.983,22.11,52.9,3.43,0.77,0,0.0
2024-08-13 03:00:00,2.154,22.6,55.6,3.12,0.091,0,0.0
2024-08-13 04:00:00,2.441,18.96,52.2,5.05,1.531,0,0.0
2024-08-13 05:00:00,3.196,19.37,50.7,3.85,0.093,0,0.0
2024-08-13 06:00:00,3.683,18.97,58.8,4.3,0.006,0,0.0
2024-08-13 07:00:00,4.676,18.66,56.9,2.71,0.983,0,0.0
2024-08-13 08:00:00,4.704,17.55,52.3,1.65,0.076,0,0.0
2024-08-13 09:00:00,4.672,20.22,57.5,3.01,0.263,0,0.0
2024-08-13 10:00:00,3.834,17.24,52.7,4.67,1.059,0,0.0
2024-08-13 11:00:00,3.117,20.63,55.3,4.66,0.015,1,108.2
2024-08-13 12:00:00,2.46,21.22,59.9,2.85,0.094,0,0.0
2024-08-13 13:00:00,2.3,22.87,52.0,2.21,0.282,0,0.0
2024-08-13 14:00:00,1.906,20.41,49.1,1.91,0.431,0,0.0
2024-08-13 15:00:00,2.229,22.17,54.3,3.3,0.494,0,0.0
2024-08-13 16:00:00,2.507,25.49,48.2,3.7,0.646,0,0.0
2024-08-13 17:00:00,2.959,22.95,53.6,5.71,0.055,0,0.0
2024-08-13 18:00:00,3.856,23.86,53.6,3.68,0.139,0,0.0
2024-08-13 19:00:00,4.058,25.38,42.7,4.42,0.376,0,0.0
2024-08-13 20:00:00,3.946,26.19,57.7,2.33,0.377,0,0.0
2024-08-13 21:00:00,3.072,27.46,54.1,3.56,0.11,1,101.4
2024-08-13 22:00:00,2.685,25.28,60.9,3.71,0.109,1,196.1
2024-08-13 23:00:00,2.059,24.22,56.1,3.29,0.116,0,0.0
2024-08-14 00:00:00,1.784,24.31,58.7,3.47,0.668,0,0.0
2024-08-14 01:00:00,1.95,23.5,61.0,3.69,0.721,0,0.0
2024-08-14 02:00:00,2.105,22.44,54.3,4.22,0.004,0,0.0
2024-08-14 03:00:00,2.195,20.79,55.0,5.25,0.118,1,18.2
2024-08-14 04:00:00,2.511,18.04,47.1,0.1,0.149,0,0.0
2024-08-14 05:00:00,2.987,18.25,61.2,5.17,1.212,0,0.0
2024-08-14 06:00:00,3.868,19.96,54.3,0.93,0.866,0,0.0
2024-08-14 07:00:00,4.469,18.32,50.0,3.96,0.297,0,0.0
2024-08-14 08:00:00,4.809,17.68,58.7,7.03,0.014,0,0.0
2024-08-14 09:00:00,4.51,19.25,44.1,3.44,0.064,0,0.0
2024-08-14 10:00:00,4.074,17.41,52.9,3.77,0.171,0,0.0
2024-08-14 11:00:00,3.162,18.95,59.5,3.03,0.959,0,0.0
2024-08-14 12:00:00,2.624,20.14,52.8,4.5,0.03,0,0.0
2024-08-14 13:00:00,2.404,20.52,51.4,4.04,0.47,0,0.0
2024-08-14 14:00:00,2.122,22.1,52.9,2.49,0.064,0,0.0
2024-08-14 15:00:00,2.181,22.85,45.0,3.33,0.213,0,0.0
2024-08-14 16:00:00,2.532,22.6,58.6,1.82,0.437,0,0.0
2024-08-14 17:00:00,3.218,25.01,54.4,3.32,0.354,1,44.5
2024-08-14 18:00:00,3.872,24.14,53.6,2.87,0.448,0,0.0
2024-08-14 19:00:00,4.212,26.03,53.7,3.7,0.504,0,0.0
2024-08-14 20:00:00,4.112,27.37,55.1,2.44,0.109,0,0.0
2024-08-14 21:00:00,3.276,25.58,58.3,3.18,0.136,0,0.0
2024-08-14 22:00:00,2.402,24.29,54.7,3.51,0.507,0,0.0
2024-08-14 23:00:00,2.396,24.7,48.2,3.62,0.012,0,0.0
2024-08-15 00:00:00,1.696,23.17,57.9,3.91,0.217,0,0.0
2024-08-15 01:00:00,1.479,23.63,57.5,3.24,0.759,0,0.0
2024-08-15 02:00:00,1.732,21.85,56.0,2.32,0.649,0,0.0
2024-08-15 03:00:00,2.053,22.67,60.4,3.62,0.489,0,0.0
2024-08-15 04:00:00,2.72,21.16,55.2,3.23,0.007,0,0.0
2024-08-15 05:00:00,2.924,19.02,60.6,5.04,0.656,0,0.0
2024-08-15 06:00:00,3.955,19.25,62.0,5.23,0.728,0,0.0
2024-08-15 07:00:00,4.609,17.74,57.9,1.44,0.327,0,0.0
2024-08-15 08:00:00,4.536,18.03,51.3,4.43,0.107,0,0.0
2024-08-15 09:00:00,4.358,17.77,54.3,4.73,0.202,0,0.0
2024-08-15 10:00:00,3.653,19.3,61.2,1.48,0.431,0,0.0
2024-08-15 11:00:00,3.061,20.6,47.5,4.37,0.503,0,0.0
2024-08-15 12:00:00,2.464,20.8,53.0,4.84,0.126,0,0.0
2024-08-15 13:00:00,2.163,21.89,53.3,2.08,0.118,0,0.0
2024-08-15 14:00:00,2.072,22.92,50.7,3.15,0.4,0,0.0
2024-08-15 15:00:00,1.916,23.59,59.4,3.78,0.348,0,0.0
2024-08-15 16:00:00,2.165,22.86,56.9,4.36,0.216,0,0.0
2024-08-15 17:00:00,3.148,26.53,51.4,2.02,0.164,0,0.0
2024-08-15 18:00:00,3.881,27.27,58.0,5.24,0.321,0,0.0
2024-08-15 19:00:00,4.168,25.63,54.2,0.46,0.01,0,0.0
2024-08-15 20:00:00,3.787,25.63,50.5,5.49,0.024,0,0.0
2024-08-15 21:00:00,3.165,26.48,51.4,4.33,0.255,0,0.0
2024-08-15 22:00:00,2.669,26.01,57.2,2.57,0.071,0,0.0
2024-08-15 23:00:00,2.026,24.63,59.7,4.8,0.447,0,0.0
2024-08-16 00:00:00,1.332,22.75,52.6,1.93,0.444,0,0.0
2024-08-16 01:00:00,1.354,23.34,57.7,3.67,0.371,0,0.0
2024-08-16 02:00:00,1.513,22.55,62.9,3.86,0.702,0,0.0
2024-08-16 03:00:00,2.021,21.69,48.7,3.85,0.046,0,0.0
2024-08-16 04:00:00,2.176,20.35,56.8,2.24,0.09,0,0.0
2024-08-16 05:00:00,2.827,18.9,59.2,2.76,0.087,0,0.0
2024-08-16 06:00:00,3.476,19.53,54.5,3.69,0.458,0,0.0
2024-08-16 07:00:00,4.304,18.2,61.2,2.41,0.221,0,0.0
2024-08-16 08:00:00,4.664,17.54,66.0,3.91,0.087,0,0.0
2024-08-16 09:00:00,4.207,17.96,56.7,2.58,0.044,0,0.0
2024-08-16 10:00:00,3.561,16.79,53.8,5.0,0.671,0,0.0
2024-08-16 11:00:00,2.836,18.99,59.9,5.84,0.353,0,0.0
2024-08-16 12:00:00,1.852,20.69,59.2,3.05,0.226,0,0.0
2024-08-16 13:00:00,1.915,21.3,42.4,4.88,1.01,0,0.0
2024-08-16 14:00:00,1.668,23.52,55.0,3.18,0.568,0,0.0
2024-08-16 15:00:00,1.832,22.77,53.0,2.1,0.059,0,0.0
2024-08-16 16:00:00,2.093,24.49,57.0,2.86,0.213,0,0.0
2024-08-16 17:00:00,2.833,25.62,54.0,3.63,0.2,0,0.0
2024-08-16 18:00:00,3.515,27.81,54.6,0.82,0.558,0,0.0
2024-08-16 19:00:00,4.023,26.01,50.7,4.44,0.048,0,0.0
2024-08-16 20:00:00,3.519,24.96,58.7,3.63,0.18,0,0.0
2024-08-16 21:00:00,3.199,26.71,63.3,5.0,0.304,0,0.0
2024-08-16 22:00:00,2.246,27.33,50.8,4.41,0.872,0,0.0
2024-08-16 23:00:00,1.517,24.51,48.0,3.68,0.689,0,0.0
2024-08-17 00:00:00,1.206,24.84,55.1,2.97,0.229,0,0.0
2024-08-17 01:00:00,1.169,24.26,54.9,5.78,0.28,0,0.0
2024-08-17 02:00:00,1.047,23.02,60.9,6.75,0.574,0,0.0
2024-08-17 03:00:00,1.853,21.09,48.9,2.99,0.409,0,0.0
2024-08-17 04:00:00,2.147,19.3,52.3,5.06,0.634,0,0.0
2024-08-17 05:00:00,2.748,19.09,44.3,2.44,0.679,0,0.0
2024-08-17 06:00:00,3.411,18.99,61.9,2.62,0.536,1,54.8
2024-08-17 07:00:00,3.77,19.04,56.3,2.92,0.003,0,0.0
